MovielensID,Title,Year,Genre,Director,Cast,Runtime,Languages,Certificate,Plot,Url
1889,Insomnia,1997,Thriller,Erik Skjoldbjærg,"Stellan Skarsgård,Maria Mathiesen,Sverre Anker Ousdal,Gisken Armand,Kristian Figenschow",96 minutes,"Norsk,svenska",NR,"Detectives Jonas and Erik are called to the midnight sun country of northern Norway to investigate a recent homicide, but their plan to arrest the killer goes awry, and Jonas mistakenly shoots Erik. The suspect escapes, and a frightened Jonas pins Erik's death on the fugitive. Jonas continues to pursue the killer as he seeks to protect himself; however, his mounting guilt and the omnipresent sun plague him with an insomnia that affects his sanity.",https://movielens.org/movies/1889
501,Naked,1993,Drama,Mike Leigh,"David Thewlis,Lesley Sharp,Katrin Cartlidge,Greg Cruttwell,Claire Skinner",131 minutes,English,NR,An unemployed Brit vents his rage on unsuspecting strangers as he embarks on a nocturnal London odyssey.,https://movielens.org/movies/501
989,Schlafes Bruder (Brother of Sleep),1995,Drama,Joseph Vilsmaier,"André Eisermann,Dana Vávrová,Ben Becker,Jochen Nickel,Jürgen Schornagel",127 minutes,Deutsch,,"In the beginning of the 19th century, Johannes Elias Alder is born in a small village in the Austrian mountains. While growing up he is considered strange by the other villagers and discovers his love of music, especially rebuilding and playing the organ at the village church. After experiencing an ""acoustic wonder"", his eye color changes and he can hear even the most subtle sounds.",https://movielens.org/movies/989
271,Losing Isaiah,1995,Drama,Stephen Gyllenhaal,"Jessica Lange,Halle Berry,David Strathairn,Cuba Gooding Jr.,Daisy Eagan",106 minutes,English,R,"Khaila Richards, a crack-addicted single mother, accidentally leaves her baby in a dumpster while high and returns the next day in a panic to find he is missing. In reality, the baby has been adopted by a warm-hearted social worker, Margaret Lewin, and her husband, Charles. Years later, Khaila has gone through rehab and holds a steady job. After learning that her child is still alive, she challenges Margaret for the custody.",https://movielens.org/movies/271
2872,Excalibur,1981,Action|Drama|Fantasy|Romance,John Boorman,"Nigel Terry,Helen Mirren,Nicholas Clay,Cherie Lunghi,Paul Geoffrey",141 minutes,English,R,"A surreal adaptation of Sir Thomas Malory's ""Le Morte d'Arthur"", chronicling Arthur Pendragon's conception, his rise to the throne, the search by his Knights of the Round Table for the Holy Grail, and ultimately his death.",https://movielens.org/movies/2872
3676,Eraserhead,1977,Drama|Horror,David Lynch,"Jack Nance,Charlotte Stewart,Allen Joseph,Jeanne Bates,Judith Roberts",89 minutes,English,NR,"First time father Henry Spencer tries to survive his industrial environment, his angry girlfriend, and the unbearable screams of his newly born mutant child. David Lynch arrived on the scene in 1977, almost like a mystical UFO gracing the landscape of LA with its enigmatic radiance. His inaugural work, ""Eraserhead"" (1977), stood out as a cinematic anomaly, painting a surreal narrative of a young man navigating a dystopian, industrialized America, grappling not only with his tumultuous home life but also contending with an irate girlfriend and a mutant child.",https://movielens.org/movies/3676
2913,"Mating Habits of the Earthbound Human, The",1999,Comedy,Jeff Abugov,"Mackenzie Astin,Carmen Electra,David Hyde Pierce,Markus Redmond,Lucy Liu",90 minutes,English,R,"David Hyde Pierce, playing an alien (credited as infinity-cubed in the opening credits), narrates a courtship in a late-20th century American city as an extraterrestrial nature documentary. The relationship ""footage"" is played straight, while the voice-over (with its most often wildly inaccurate theories) and elaborate visual metaphors add comedy.",https://movielens.org/movies/2913
1057,Everyone Says I Love You,1996,Comedy|Musical|Romance,Woody Allen,"Drew Barrymore,Edward Norton,Alan Alda,Julia Roberts,Woody Allen",101 minutes,English,R,A New York girl sets her father up with a beautiful woman in a shaky marriage while her half sister gets engaged.,https://movielens.org/movies/1057
1897,High Art,1998,Drama|Romance,Lisa Cholodenko,"Radha Mitchell,Gabriel Mann,Ally Sheedy,Patricia Clarkson,Charis Michelsen",101 minutes,English,R,"A young female intern at a small magazine company becomes involved with a drug-addicted lesbian photographer, both of whom seek to exploit each other for their respective careers, while slowly falling in love with each other.",https://movielens.org/movies/1897
3873,Cat Ballou,1965,Comedy|Western,Elliot Silverstein,"Jane Fonda,Lee Marvin,Michael Callan,Dwayne Hickman,Nat King Cole",97 minutes,English,NR,"A woman seeking revenge for her murdered father hires a famous gunman, but he's very different from what she expects.",https://movielens.org/movies/3873
808,Alaska,1996,Adventure|Children's,Fraser Clarke Heston,"Thora Birch,Vincent Kartheiser,Dirk Benedict,Ben Cardinal,Kristin Lehman",109 minutes,English,PG,"Jake Barnes and his two kids, Sean and Jessie, have moved to Alaska after his wife died. He is a former airline pilot now delivering toilet paper across the mountains. During an emergency delivery in a storm his plane goes down somewhere in the mountains. Annoyed that the authorities aren't doing enough, Jessie and Sean set out on an adventure to find their father with the help of a polar bear which they have saved from a ferocious poacher. Conflict ensues.",https://movielens.org/movies/808
1981,Friday the 13th Part VIII: Jason Takes Manhattan,1989,Horror,Rob Hedden,"Jensen Daggett,Sharlene Martin,Scott Reeves,Tiffany Paulsen,Alex Diakun",100 minutes,English,R,"Jason ships out aboard a teen-filled ""love boat"" bound for New York, which is soon transformed into the ultimate voyage of the damned.",https://movielens.org/movies/1981
337,What's Eating Gilbert Grape,1993,Drama,Lasse Hallström,"Johnny Depp,Juliette Lewis,Leonardo DiCaprio,Mary Steenburgen,Darlene Cates",118 minutes,English,PG-13,"Gilbert Grape is a small-town young man with a lot of responsibility. Chief among his concerns are his mother, who is so overweight that she can't leave the house, and his mentally impaired younger brother, Arnie, who has a knack for finding trouble. Settled into a job at a grocery store and an ongoing affair with local woman Betty Carver, Gilbert finally has his life shaken up by the free-spirited Becky.",https://movielens.org/movies/337
3420,...And Justice for All,1979,Drama|Thriller,Norman Jewison,"Al Pacino,Jack Warden,John Forsythe,Lee Strasberg,Jeffrey Tambor",119 minutes,"Český,English",R,An ethical Baltimore defense lawyer disgusted with rampant legal corruption is forced to defend a judge he despises in a rape trial under the threat of being disbarred.,https://movielens.org/movies/3420
3755,"Perfect Storm, The",2000,Action|Adventure|Thriller,Wolfgang Petersen,"George Clooney,Mark Wahlberg,Diane Lane,John C. Reilly,William Fichtner",130 minutes,English,PG-13,"In October 1991, a confluence of weather conditions combined to form a killer storm in the North Atlantic. Caught in the storm was the sword-fishing boat Andrea Gail.",https://movielens.org/movies/3755
2751,From the Hip,1987,Comedy,Bob Clark,"Judd Nelson,Elizabeth Perkins,John Hurt,Darren McGavin,Dan Monahan",111 minutes,"English,Deutsch,Español",PG,"Apprentice lawyer Robin Weathers turns a civil suit into a headline grabbing charade. He must reexamine his scruples after his shenanigans win him a promotion in his firm, and he must now defend a college professor who is appearantly guilty of murder.",https://movielens.org/movies/2751
2281,Monument Ave.,1998,Crime,Ted Demme,"Denis Leary,Ian Hart,Jason Barry,Lenny Clarke,Kevin Chapman",93 minutes,English,,"Bobby O'Grady is a low level member of a Boston Irish gang run by Jackie O'Hara. Jackie demands absolute, total loyalty to him. When Jackie kills one of Bobby's buddies, Teddy, Bobby and others have to keep it an absolute secret, even from their and Teddy's relatives.",https://movielens.org/movies/2281
14,Nixon,1995,Drama,Oliver Stone,"Anthony Hopkins,Joan Allen,Powers Boothe,Ed Harris,Bob Hoskins",192 minutes,English,R,A look at President Richard M. Nixon—a man carrying the fate of the world on his shoulders while battling the self-destructive demands from within—spanning his troubled boyhood in California to the shocking Watergate scandal that would end his Presidency.,https://movielens.org/movies/14
1805,Wild Things,1998,Crime|Drama|Mystery|Thriller,John McNaughton,"Kevin Bacon,Matt Dillon,Neve Campbell,Denise Richards,Theresa Russell",108 minutes,English,R,"When teen-socialite Kelly Van Ryan and troubled bad girl Suzie Toller accuse guidance counselor Sam Lombardo of rape, he's suspended by the school, rejected by the town, and fighting to get his life back. One cop suspects conspiracy, but nothing is what it seems...",https://movielens.org/movies/1805
915,Sabrina,1954,Comedy|Romance,Billy Wilder,"Audrey Hepburn,William Holden,Humphrey Bogart,Walter Hampden,John Williams",113 minutes,"English,Français",NR,"Linus and David Larrabee are the two sons of a very wealthy family. Linus is all work - busily running the family corporate empire, he has no time for a wife and family. David is all play - technically he is employed by the family business, but never shows up for work, spends all his time entertaining, and has been married and divorced three times. Meanwhile, Sabrina Fairchild is the young, shy, and awkward daughter of the household chauffeur, who goes away to Paris for two years, and returns to capture David's attention, while falling in love with Linus.",https://movielens.org/movies/915
3583,Black Tights (Les Collants Noirs),1961,Drama,Terence Young,"Maurice Chevalier,Zizi Jeanmaire,Roland Petit,Moira Shearer,Cyd Charisse",140 minutes,Français,NR,"Lively scenes of Paris, all narrated by Maurice Chevalier, link together four dramatic ballet choreographies by Roland Petit: La Croqueuse de diamants (The Gold Digger), Cyrano de Bergerac, Deuil en 24 heures (A Merry Mourning), and Carmen.",https://movielens.org/movies/3583
2642,Superman III,1983,Action|Adventure|Sci-Fi,Richard Lester,"Christopher Reeve,Richard Pryor,Jackie Cooper,Marc McClure,Annette O'Toole",125 minutes,"English,Italiano,Español",PG,"Aiming to defeat the Man of Steel, wealthy executive Ross Webster hires bumbling but brilliant Gus Gorman to develop synthetic kryptonite, which yields some unexpected psychological effects in the third installment of the 1980s Superman franchise. Between rekindling romance with his high school sweetheart and saving himself, Superman must contend with a powerful supercomputer.",https://movielens.org/movies/2642
784,"Cable Guy, The",1996,Comedy,Ben Stiller,"Jim Carrey,Matthew Broderick,Leslie Mann,Jack Black,George Segal",96 minutes,English,PG-13,"When recently single Steven moves into his new apartment, cable guy Chip comes to hook him up—and doesn't let go. Initially, Chip is just overzealous in his desire to be Steven's pal, but when Steven tries to end the 'friendship', Chip shows his dark side. He begins stalking Steven, who's left to fend for himself because no one else can believe Chip's capable of such behaviour.",https://movielens.org/movies/784
968,Night of the Living Dead,1968,Horror|Sci-Fi,George A. Romero,"Judith O'Dea,Duane Jones,Marilyn Eastman,Karl Hardman,Judith Ridley",96 minutes,English,NR,"A disparate group of individuals takes refuge in an abandoned house when corpses begin to leave the graveyard in search of fresh human bodies to devour. The pragmatic Ben does his best to control the situation, but when the murderous zombies surround the house, the other survivors begin to panic.",https://movielens.org/movies/968
2605,Entrapment,1999,Crime|Thriller,Jon Amiel,"Catherine Zeta-Jones,Sean Connery,Will Patton,Maury Chaykin,Ving Rhames",112 minutes,English,PG-13,"Two thieves, who travel in elegant circles, try to outsmart each other and, in the process, end up falling in love.",https://movielens.org/movies/2605
